@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
-0.0060, -3.0E-4, 0.0060, -0.013, 2.1E-4, 4.0E-4
0.0116, 0.0026, 0.0030, 0.019, -1.6E-4, -2.0E-4
-0.0088, 0.0015, 0.016, 0.0040, -1.6E-4, 3.0E-4
-0.0038, 8.0E-4, 0.01, -0.01, 1.8E-4, 3.0E-4
0.0011, 0.0021, 0.011, 0.01, 1.7E-4, -3.0E-4
-0.0058, 0.0052, 0.014, 0.0060, -1.9E-4, 2.0E-4
0.0012, 0.0010, 0.013, 0.01, -1.0E-5, -1.0E-4
0.0035, 3.0E-4, 0.011, 0.0080, -1.0E-5, 1.0E-4
0.0058, 0.0024, 0.0070, -0.0010, 1.2E-4, -1.0E-4
0.0090, -0.0026, 0.01, -0.0020, 2.5E-4, -3.0E-4
0.0075, 0.0024, 0.01, 0.036, -1.3E-4, -1.0E-4
-0.0053, 0.0015, 0.013, 0.0070, -1.3E-4, 1.0E-4
0.0036, 0.0020, 0.0040, -0.0070, 8.0E-5, -1.0E-4
-0.0040, -0.0018, 0.013, 0.0070, -6.0E-5, 3.0E-4
0.0076, 0.0016, 0.0050, 0.0090, 3.0E-5, -1.0E-4
0.0060, -1.0E-4, 0.0040, 0.03, -1.1E-4, -2.0E-4
-0.0114, 0.0038, 0.0080, 0.014, -2.5E-4, 2.0E-4
0.0073, 0.0020, 0.015, 0.011, 3.0E-5, -1.0E-4
0.0088, 0.0026, 0.0070, -0.023, 3.7E-4, -6.0E-4
-0.0020, 1.0E-4, 0.011, -0.01, 2.0E-5, 1.0E-4
0.0037, 0.0030, 0.011, -0.0070, 1.3E-4, -2.0E-4
-0.0062, -5.0E-4, 0.01, 0.0060, -2.6E-4, 3.0E-4
-0.0045, 0.0011, 0.015, 0.0, -2.5E-4, 3.0E-4
-0.0043, 0.0016, 0.014, -0.014, 8.0E-5, 2.0E-4
-0.0044, 7.0E-4, 0.014, 0.0070, -1.3E-4, 4.0E-4
-0.0051, 0.0024, 0.0070, -0.014, -3.0E-5, 2.0E-4
0.0061, 0.0030, 0.0070, -0.024, 2.7E-4, -3.0E-4
-0.0053, 0.0022, 0.01, 0.0050, -2.0E-5, 1.0E-4
0.0052, 0.0011, 0.0040, 0.012, -1.0E-5, -2.0E-4
-0.0062, 0.0025, 0.012, 0.0060, -9.0E-5, 2.0E-4
-0.0142, -7.0E-4, 0.0070, -0.013, 1.0E-4, 1.0E-4
0.0102, 0.0018, 0.0020, -0.029, 4.2E-4, -2.0E-4
-0.0117, 0.0037, 0.012, 0.012, -6.9E-4, 8.0E-4
-0.0082, -1.0E-4, 0.011, 0.0050, -1.7E-4, 4.0E-4
0.0082, 0.0040, 0.0030, -0.0050, 2.9E-4, -4.0E-4
-0.0048, 0.0016, 0.011, -0.0040, -2.1E-4, 2.0E-4
-0.0037, 0.0031, 0.023, -0.019, -2.3E-4, 3.0E-4
0.0064, -1.0E-4, 0.01, -0.0050, 2.7E-4, -7.0E-4
0.0073, -0.0011, 0.0050, -0.0090, 3.7E-4, -3.0E-4
3.0E-4, 0.0027, 0.014, 0.0090, 2.0E-4, -2.0E-4
0.0095, 0.0041, 0.0080, -0.0010, 1.5E-4, -5.0E-4
-0.0075, -6.0E-4, 0.016, 0.0040, -5.0E-5, 2.0E-4
-0.0051, 2.0E-4, 0.0080, 0.0050, -2.0E-4, 5.0E-4
-0.0052, 0.0027, 0.0080, 0.045, -3.1E-4, 5.0E-4
-0.0010, 0.0018, 0.01, 0.028, 2.6E-4, -3.0E-4
0.0080, 0.0011, 0.0060, -0.012, 4.4E-4, -4.0E-4
0.0113, 0.0012, 0.01, 0.016, 2.7E-4, -4.0E-4
-0.0093, 0.0012, 0.0080, -0.011, 1.4E-4, 5.0E-4
-0.0090, 0.0030, 0.019, 0.0090, -4.3E-4, 6.0E-4
0.0096, -7.0E-4, 0.0050, -0.0030, 4.2E-4, -7.0E-4
0.0032, -0.0012, 0.026, -0.0040, 0.0, -3.0E-4
-0.0025, 4.0E-4, 0.02, -0.011, -1.0E-5, 3.0E-4
0.0036, 3.0E-4, 0.02, -0.0090, 1.3E-4, -2.0E-4
0.0026, -5.0E-4, 0.011, 0.011, 0.0, -1.0E-4
0.0039, 0.0, 0.013, -0.0080, 9.0E-5, -3.0E-4
-0.0058, 8.0E-4, 0.0090, 0.0060, -1.8E-4, 2.0E-4
0.0070, -0.0012, 0.019, 0.012, 8.0E-5, -2.0E-4
-0.0086, 6.0E-4, 0.017, -0.033, 8.0E-5, 1.0E-4
0.0086, 0.0037, 0.0040, 0.0010, 2.6E-4, -4.0E-4
-0.013, 0.0017, 0.017, -0.0010, -3.6E-4, 9.0E-4
-0.0036, 0.0016, 0.016, 0.042, -3.1E-4, 6.0E-4
0.0026, 0.0015, 0.012, 0.045, -3.1E-4, -2.0E-4
-0.0069, 0.0, 0.011, 0.041, -4.4E-4, 5.0E-4
0.0059, -5.0E-4, 0.0050, 0.014, -3.6E-4, -4.0E-4
-0.0036, 7.0E-4, 0.0080, -0.0020, -2.2E-4, 4.0E-4
0.0075, -7.0E-4, 0.0030, -0.023, 3.3E-4, -5.0E-4
-0.0096, 0.0027, 0.0090, -0.014, -2.5E-4, 6.0E-4
0.0105, 0.0011, 0.016, -0.023, 3.8E-4, -3.0E-4
0.0073, 6.0E-4, 0.017, 0.029, -3.9E-4, -1.0E-4
-0.0089, -0.0019, 0.0090, 0.024, -4.0E-4, 4.0E-4
-0.0065, -0.0033, 0.014, 0.0020, -1.0E-4, 2.0E-4
0.0038, -0.0041, 0.0, -0.0030, 4.3E-4, -2.0E-4
-0.0058, -5.0E-4, 0.014, 0.022, -8.0E-5, 2.0E-4
-0.0058, 1.0E-4, 0.011, 0.017, -2.1E-4, 1.0E-4
0.0029, 5.0E-4, 0.011, 0.0090, 8.0E-5, -5.0E-4
-0.0035, 0.0025, 0.015, 0.029, -2.9E-4, 3.0E-4
0.0077, 0.0032, 0.0090, -0.0060, 1.9E-4, -3.0E-4
0.0151, 1.0E-4, 0.0070, -0.015, 3.1E-4, -3.0E-4
0.0116, -5.0E-4, 0.0010, -0.039, 6.4E-4, -2.0E-4
0.0037, -7.0E-4, 0.0070, -0.012, -1.0E-5, 1.0E-4
-0.0074, 0.0014, 0.015, -0.017, -3.0E-5, 1.0E-4
0.0053, -1.0E-4, 0.0030, -0.0040, 1.2E-4, -3.0E-4
-0.0075, 0.0030, 0.0090, 0.0020, -1.2E-4, 2.0E-4
0.0057, -3.0E-4, 0.014, -0.0070, 7.0E-5, -1.0E-4
-0.0064, 7.0E-4, 0.0050, 0.0080, -2.5E-4, 2.0E-4
-0.0054, 6.0E-4, 0.0060, -0.015, -4.0E-5, 2.0E-4
-0.0044, -0.0030, 0.0050, -0.0070, -8.0E-5, -1.0E-4
0.0050, 0.0023, 0.0040, -0.021, 1.0E-4, -2.0E-4
-0.0029, 0.0016, 0.014, -0.021, 9.0E-5, 1.0E-4
0.0050, 0.0010, 0.016, 0.011, -3.0E-5, -2.0E-4
-0.0071, -0.0012, 0.014, 0.0060, -1.5E-4, 4.0E-4
-0.0047, -4.0E-4, 0.011, -0.012, 1.7E-4, 1.0E-4
-0.0054, -0.0013, 0.013, 0.022, -1.4E-4, 2.0E-4
-0.0053, -6.0E-4, 0.01, 0.0060, -6.0E-5, 1.0E-4
0.0081, 0.0016, 0.011, 0.016, 0.0, -1.0E-4
0.0068, 0.0019, 0.013, 0.027, -1.4E-4, -1.0E-4
-0.0043, 3.0E-4, 0.013, 0.015, -8.0E-5, -1.0E-4
0.0012, -3.0E-4, 0.0060, 0.045, -1.3E-4, -1.0E-4
-0.0047, 0.0, 0.0060, 0.039, -1.7E-4, 1.0E-4
0.0042, -0.0013, 0.0090, 0.0, 2.0E-4, -2.0E-4
-9.0E-4, 0.0016, 0.0080, -0.01, 1.3E-4, 1.0E-4
0.0020, -7.0E-4, 0.013, 0.0090, -1.0E-4, -2.0E-4
-0.0070, 9.0E-4, 0.0080, 0.0030, -5.0E-5, 1.0E-4
-0.0063, 0.0, 0.0090, 0.0, -4.0E-5, 1.0E-4
0.0069, 0.0029, 0.01, 0.013, -4.0E-5, 1.0E-4
0.0054, 4.0E-4, 0.0090, -0.0060, 1.5E-4, -1.0E-4
0.0053, 0.0011, 0.011, -0.023, 6.0E-5, -2.0E-4
-0.0059, -1.0E-4, 0.013, -0.0090, -2.8E-4, 2.0E-4
0.0065, 4.0E-4, 0.0090, -0.0060, 2.3E-4, -4.0E-4
-0.0037, -0.0016, 0.0090, -0.011, 0.0, 1.0E-4
-0.0078, -0.0010, 0.0080, 0.0020, -2.9E-4, 4.0E-4
0.0070, 1.0E-4, 0.0060, -0.0040, 7.0E-5, -1.0E-4
-0.0062, 5.0E-4, 0.017, 0.021, -1.7E-4, 3.0E-4
-0.0040, 0.0042, 0.02, 0.0050, -3.0E-5, 1.0E-4
0.0044, -0.0026, 0.015, -0.0040, 1.1E-4, -1.0E-4
0.0045, 0.0018, 0.0090, 0.01, -1.0E-5, -2.0E-4
-0.0057, 0.0018, 0.015, 0.013, -1.9E-4, 1.0E-4
-0.0071, -0.0016, 0.0090, -0.013, 6.0E-5, 1.0E-4
0.0047, 7.0E-4, 0.0040, -0.0030, 1.7E-4, -2.0E-4
-0.0033, -0.0012, 0.0070, -0.012, -2.0E-5, 1.0E-4
-0.0060, 0.0011, 0.012, 0.0020, -1.1E-4, 1.0E-4
0.0032, -0.0014, 0.0070, 0.011, 3.0E-5, -3.0E-4
0.0032, 0.0020, 0.0090, -0.0040, 3.0E-5, 1.0E-4
-0.0039, -0.0017, 0.0090, 0.0070, -7.0E-5, 2.0E-4
-0.0040, -0.0016, 0.01, 0.017, -1.5E-4, 2.0E-4
0.0045, 8.0E-4, 0.0070, -0.0050, 6.0E-5, -1.0E-4
-0.0062, -0.0022, 0.0070, 0.0040, -1.3E-4, 2.0E-4
0.0041, 5.0E-4, 0.0070, 0.01, -9.0E-5, -2.0E-4
0.0071, 0.0025, 0.0090, 0.014, 4.0E-5, -2.0E-4
0.0048, 5.0E-4, 0.0040, 0.015, 3.0E-5, -1.0E-4
-0.0040, 0.0013, 0.013, 0.023, -2.9E-4, 2.0E-4
0.0039, 0.0032, 0.0080, -0.013, 2.7E-4, -1.0E-4
0.0065, 0.0043, 0.01, -0.0060, 1.5E-4, -5.0E-4
0.0102, 0.0051, 0.014, -0.0030, 1.5E-4, -4.0E-4
-0.0081, 8.0E-4, 0.014, 0.0070, -1.7E-4, -1.0E-4
0.0037, 0.0029, 0.017, 0.028, -1.9E-4, -2.0E-4
0.0072, 0.0018, 0.013, 0.029, 8.0E-5, -3.0E-4
-0.0055, 0.0033, 0.016, 0.0090, -2.0E-4, 4.0E-4
-0.0062, 0.0036, 0.011, 0.0050, -2.9E-4, 8.0E-4
0.0060, 0.0028, 0.02, -0.0090, 1.8E-4, -3.0E-4
-0.0061, 0.0014, 0.019, 0.0050, -1.5E-4, 4.0E-4
-5.0E-4, 0.0030, 0.02, -0.01, 1.2E-4, 3.0E-4
0.0054, -0.0024, 0.013, -0.0050, 2.8E-4, -5.0E-4
0.0039, 0.0013, 0.012, 0.011, -4.0E-5, -3.0E-4
-0.0052, 0.0, 0.012, 0.0070, -1.5E-4, 4.0E-4
-0.0054, -4.0E-4, 0.014, 0.0010, -9.0E-5, 1.0E-4
-0.0045, -6.0E-4, 0.01, -0.012, 7.0E-5, 2.0E-4
0.0061, -0.0012, 0.0090, -0.0040, 7.0E-5, -1.0E-4
0.0031, -0.0012, 0.0090, -0.0080, 1.5E-4, -3.0E-4
0.0059, 0.0041, 0.0050, -0.0040, 8.0E-5, -1.0E-4
0.0059, 0.0040, 0.012, 0.011, -3.0E-5, -2.0E-4
0.0040, 0.0023, 0.0050, -0.0060, 2.0E-4, -3.0E-4
-0.0077, 2.0E-4, 0.016, 0.022, -2.6E-4, 5.0E-4
0.0061, 7.0E-4, 0.0030, 0.013, 5.0E-5, -1.0E-4
0.0031, 0.0031, 0.01, 0.028, -1.2E-4, -3.0E-4
0.0059, -3.0E-4, 0.0030, -0.011, 2.3E-4, -1.0E-4
0.0046, 0.0017, 0.0020, -0.0030, 2.0E-4, -2.0E-4
0.0084, 0.0011, 0.0050, -0.0060, 1.4E-4, -1.0E-4
0.0071, 0.0023, 0.0080, 0.015, -9.0E-5, -3.0E-4
-0.0036, 0.0016, 0.0090, 0.0070, -6.0E-5, 1.0E-4
0.0038, 0.0022, 0.0070, -0.0090, 1.8E-4, -1.0E-4
-0.0053, -1.0E-4, 0.01, 0.0070, -1.6E-4, 2.0E-4
-0.0064, -6.0E-4, 0.0090, 0.0050, -4.3E-4, 4.0E-4
0.0057, -3.0E-4, 0.011, -0.0050, 6.0E-5, -1.0E-4
0.0053, 0.0017, 0.012, 0.027, -1.8E-4, -3.0E-4
0.0069, -8.0E-4, 0.0050, -0.014, 2.9E-4, -2.0E-4
0.0051, 0.0056, 0.011, -0.0040, 2.1E-4, -3.0E-4
0.0057, 0.0052, 0.015, 0.01, -4.0E-5, -4.0E-4
-0.0050, 6.0E-4, 0.018, 0.0090, -2.4E-4, 8.0E-4
0.0059, 0.0029, 0.015, 0.017, -1.7E-4, -3.0E-4
0.0121, 0.0018, 0.017, -0.019, 4.7E-4, -5.0E-4
0.0135, 0.0037, 0.018, 0.012, -1.4E-4, -3.0E-4
0.0077, 0.0032, 0.02, 0.031, -3.7E-4, -2.0E-4
0.0112, 0.0032, 0.0050, 0.0030, 2.0E-4, -3.0E-4
-0.0066, 0.0038, 0.0070, 0.0060, -1.0E-4, 4.0E-4
-5.0E-4, 0.0030, 0.0020, -0.0090, 6.0E-5, 2.0E-4
0.0066, 0.0033, 0.017, -0.024, 4.0E-4, -4.0E-4
-0.0117, 0.0019, 0.0060, 0.0030, -3.4E-4, 5.0E-4
0.0052, 4.0E-4, -0.0010, -0.026, 3.6E-4, 1.0E-4
0.0040, 0.0026, 0.02, -0.013, 2.4E-4, 1.0E-4
0.0046, 0.0034, 0.022, 0.013, -2.1E-4, -3.0E-4
-0.0054, 0.0031, 0.021, -0.013, 2.1E-4, 1.0E-4
0.0059, 0.0030, 0.018, 0.01, -1.3E-4, -2.0E-4
-0.0072, 0.0035, 0.015, -0.013, 2.0E-5, 4.0E-4
-0.0067, -0.0017, 0.027, 0.0060, -2.4E-4, 7.0E-4
0.0045, 0.0018, 0.0010, -0.0020, 3.0E-5, -1.0E-4
1.0E-4, 0.0014, 0.017, -0.0090, 6.0E-5, 3.0E-4
0.0040, 0.0039, 0.0080, 0.016, -4.0E-5, -1.0E-4
0.0047, -0.0016, 0.0010, 0.042, -2.7E-4, -1.0E-4
-0.0056, 0.0044, 0.0050, 0.042, -3.7E-4, 1.0E-4
0.0046, 0.0023, 0.013, -0.014, 2.5E-4, -2.0E-4
0.0062, 8.0E-4, 0.021, 0.026, -1.3E-4, -1.0E-4
0.0056, 0.0023, 0.0, -0.0050, 2.2E-4, -2.0E-4
-0.0056, -9.0E-4, 0.013, 0.0060, -4.0E-5, 2.0E-4
-0.0033, 0.0036, 0.021, -0.011, -5.0E-5, 3.0E-4
0.0083, 0.0022, 0.0070, -0.0020, 3.9E-4, -4.0E-4
-0.0048, 0.0037, 0.0030, -0.01, -3.0E-5, 1.0E-4
0.0037, -7.0E-4, 0.014, -0.0060, 8.0E-5, -3.0E-4
0.0091, 0.0012, 0.0050, -0.0040, 1.9E-4, -2.0E-4
-0.0022, 0.0027, 0.026, -0.028, 0.0, 4.0E-4
-0.0034, -0.0015, 0.015, 0.014, -2.0E-4, 3.0E-4
-0.0010, -0.0017, 0.01, -0.0090, 6.0E-5, -1.0E-4
-0.0045, 0.0051, 0.011, -0.026, -1.8E-4, 4.0E-4
-0.0043, 0.0014, 0.012, -0.0030, -1.1E-4, 1.0E-4
-0.0022, 0.0035, 0.033, -0.024, 6.0E-5, 2.0E-4
0.0043, 0.0032, 0.021, -0.0090, 1.6E-4, -3.0E-4
-0.0024, 0.0013, 0.02, -0.011, -7.0E-5, 3.0E-4
-0.0051, -0.0011, 0.012, 0.0020, -7.0E-5, 3.0E-4
-0.0044, 0.0012, 0.013, -0.012, 6.0E-5, 1.0E-4
-0.0065, 3.0E-4, 0.013, -0.028, 1.1E-4, 3.0E-4
0.0118, -6.0E-4, 0.0070, -0.0030, 1.2E-4, -5.0E-4
-0.0038, 0.0016, 0.017, -0.0020, -7.0E-5, 1.0E-4
0.0061, -0.0019, 0.0080, -0.0020, 1.5E-4, -2.0E-4
-0.0044, -9.0E-4, 0.0060, 0.0070, -9.0E-5, 2.0E-4
0.0048, -4.0E-4, 0.0040, 0.01, 3.0E-5, -1.0E-4
-0.0031, 0.0013, 0.0050, -0.013, 4.0E-5, 1.0E-4
0.0051, 0.0010, 0.0030, -0.0030, 1.3E-4, -2.0E-4
0.0044, -0.0012, 0.0050, -0.0060, 2.2E-4, -1.0E-4
-0.0046, 0.0015, 0.012, 0.022, -1.7E-4, 2.0E-4
-0.0029, -4.0E-4, 0.0050, -0.011, 0.0, 2.0E-4
-0.0024, 0.0018, 0.01, -0.01, -8.0E-5, 3.0E-4
0.0048, 0.0010, 0.012, -0.0080, 1.8E-4, -2.0E-4
0.0039, 6.0E-4, 0.011, -0.0060, 4.0E-5, -1.0E-4
-0.0043, -6.0E-4, 0.011, 0.0060, -2.6E-4, 3.0E-4
0.0073, 0.0015, 0.0080, 0.013, -2.0E-5, -1.0E-4
0.0054, 0.0024, 0.012, 0.025, -1.4E-4, -1.0E-4
-0.0030, 0.0018, 0.011, -0.011, 8.0E-5, 1.0E-4
0.0072, 0.0024, -0.0020, 0.013, 2.0E-5, -1.0E-4
-0.0065, 0.0011, 0.018, 0.025, -3.3E-4, 1.0E-4
-0.0132, -4.0E-4, 0.015, 0.0010, -6.0E-5, 4.0E-4
0.0038, 1.0E-4, 0.0070, 0.013, 2.0E-5, -1.0E-4
-0.0036, -0.0010, 0.0080, -0.013, 1.9E-4, 1.0E-4
0.0015, 6.0E-4, 0.0080, 0.01, -1.4E-4, -2.0E-4
-0.0041, 0.0010, 0.0090, 0.0070, -2.8E-4, 4.0E-4
-0.0034, 7.0E-4, 0.012, 0.0070, -6.0E-5, 1.0E-4
-0.0066, 0.0012, 0.0060, 0.0020, -1.9E-4, 1.0E-4
0.0038, -6.0E-4, 0.011, 0.0070, 9.0E-5, 1.0E-4
-0.0033, 7.0E-4, 0.0050, -0.011, 9.0E-5, 2.0E-4
0.0043, 0.0076, 0.019, -0.014, 9.0E-5, 1.0E-4
-0.0041, 7.0E-4, 0.0070, 0.025, -3.3E-4, 5.0E-4
-0.0086, 0.0051, 0.016, -0.01, 7.0E-5, 1.0E-4
0.0073, 9.0E-4, 0.013, -0.024, 3.4E-4, -2.0E-4
-0.0060, 0.0024, 0.015, -0.011, -1.1E-4, 4.0E-4
0.0090, 0.0057, 0.018, -0.0080, 1.7E-4, -4.0E-4
0.0036, 0.0038, 0.01, -0.016, 2.3E-4, 1.0E-4
-0.0103, 0.0046, 0.017, 0.0030, -1.7E-4, 5.0E-4
0.0139, 0.0062, 0.0080, 0.019, -1.0E-4, -2.0E-4
0.0015, 0.0036, 0.01, 0.028, -1.2E-4, -1.0E-4
-8.0E-4, 0.0028, 0.01, 0.029, -1.8E-4, -2.0E-4
0.0087, 0.0041, 0.011, -0.0050, 1.9E-4, -5.0E-4
0.0054, -0.0021, 0.023, -0.0050, 2.0E-5, -3.0E-4
0.0052, -1.0E-4, 0.016, -0.024, 3.9E-4, -5.0E-4
0.0056, 0.0019, 0.01, -0.0070, 2.4E-4, -5.0E-4
0.0035, 0.0016, 0.0070, 0.018, -1.0E-5, -4.0E-4
-5.0E-4, 0.0018, 0.016, -0.01, -1.6E-4, 2.0E-4
0.0064, 0.0017, 0.017, -0.027, 2.0E-4, 1.0E-4
0.0112, 0.0, 0.014, -0.01, 2.2E-4, -7.0E-4
0.0045, 0.0023, 0.011, 0.011, -6.0E-5, -2.0E-4
4.0E-4, 0.0022, 0.0060, 0.01, -4.0E-5, -2.0E-4
-0.0061, -0.0015, 0.011, 0.0080, -8.0E-5, 2.0E-4
-0.0071, 8.0E-4, 0.011, 0.0050, -2.4E-4, 1.0E-4
0.0085, 9.0E-4, 0.0060, 0.026, 4.0E-5, -2.0E-4
-0.0096, 0.0023, 0.011, 0.037, -6.8E-4, 6.0E-4
0.0028, 3.0E-4, 0.0090, 0.01, 3.0E-5, -3.0E-4
-0.0037, 2.0E-4, 0.0090, 0.0090, -1.2E-4, 2.0E-4
-0.0043, 8.0E-4, 0.011, 0.0090, -1.8E-4, 5.0E-4
0.0061, 0.0036, 0.0020, -0.0050, 1.9E-4, -3.0E-4
-0.0017, 0.0011, 0.01, -0.01, -1.0E-5, 1.0E-4
0.0042, 5.0E-4, 0.0090, -0.033, 2.7E-4, -3.0E-4
-0.0046, 0.0021, 0.011, -0.011, -7.0E-5, 2.0E-4
0.0032, 0.0010, 0.016, 0.01, 3.0E-5, -1.0E-4
0.0040, 9.0E-4, 0.012, 0.01, 2.0E-5, -1.0E-4
-0.0096, 0.0024, 0.027, -0.01, -1.4E-4, 9.0E-4
0.0053, 7.0E-4, 0.016, 0.026, -3.8E-4, 2.0E-4
-0.0064, 0.0024, 0.018, 0.0060, -2.2E-4, 3.0E-4
-0.0065, 0.0022, 0.013, -0.013, 5.0E-5, 5.0E-4
-0.0045, 9.0E-4, 0.021, 0.0050, -3.0E-5, 2.0E-4
0.0053, 0.0016, 0.019, -0.025, 1.7E-4, -3.0E-4
0.0035, 0.0013, 0.017, 0.017, -1.3E-4, -2.0E-4
0.0049, 9.0E-4, 0.0090, -0.028, 6.9E-4, -3.0E-4
-0.0022, 0.0017, 0.013, -0.01, -9.0E-5, 5.0E-4
-0.0052, 0.0036, 0.019, 0.0090, -3.4E-4, 1.0E-4
0.0048, 0.0017, 0.013, -0.021, 2.6E-4, -2.0E-4
7.0E-4, -0.0017, -0.0020, 0.011, 8.0E-5, -1.0E-4
0.0095, 7.0E-4, 0.01, 0.021, -2.2E-4, -2.0E-4
-0.0043, 0.0035, 0.0080, 0.0060, -2.2E-4, 3.0E-4
0.0069, 9.0E-4, 0.0080, 0.022, 1.0E-5, -2.0E-4
-0.0056, 0.0016, 0.0090, 0.025, -1.3E-4, 2.0E-4
-0.0079, 1.0E-4, 0.014, 0.0060, -1.6E-4, 5.0E-4
0.0024, 5.0E-4, 0.0020, 0.028, -4.0E-5, -1.0E-4
-7.0E-4, -6.0E-4, 0.0070, -0.01, 2.2E-4, 2.0E-4
-0.0056, 0.0060, 0.012, 0.012, -8.0E-4, 2.0E-4
-0.0036, 7.0E-4, 0.017, -0.0030, -4.0E-5, 2.0E-4
0.0069, -1.0E-4, 0.0060, -0.0080, 2.0E-4, -1.0E-4
-0.0013, 7.0E-4, 0.0060, -0.0090, 7.0E-5, 1.0E-4
0.0059, 0.0024, 0.0070, 0.012, -1.3E-4, -1.0E-4
-0.0055, -0.0014, 0.011, 0.0050, -6.0E-5, 2.0E-4
-0.0020, -0.0042, 0.0070, -0.012, 1.3E-4, 1.0E-4
0.0063, 4.0E-4, 0.015, -0.0010, 1.7E-4, -2.0E-4
0.0080, 0.0013, 0.0080, 0.015, -7.0E-5, -1.0E-4
0.0053, 0.0012, 0.015, 0.012, -4.0E-5, -1.0E-4
0.0036, 0.0, 0.0060, -0.033, 2.5E-4, -2.0E-4
0.0021, -0.0017, 0.0060, 0.0090, 4.0E-5, -2.0E-4
0.0022, 0.0014, 0.013, 0.011, -2.0E-5, -2.0E-4
-0.0065, 1.0E-4, 0.013, 0.0030, -2.0E-4, 2.0E-4
0.0038, 0.0017, 0.01, 0.012, -1.1E-4, -2.0E-4
-0.0061, 0.0, 0.013, 0.0050, -1.6E-4, 3.0E-4
-0.0069, -0.0018, 0.0090, 0.0070, -1.5E-4, 2.0E-4
0.0047, 4.0E-4, 0.0070, -0.016, 1.9E-4, -1.0E-4
0.0057, 0.0019, 0.014, 0.016, -2.3E-4, -1.0E-4
-0.0077, -0.0010, 0.016, 0.0020, -8.0E-5, 2.0E-4
-0.0052, -0.0016, 0.0020, 0.0050, -1.0E-4, 1.0E-4
0.0033, 0.0019, 0.013, -0.0070, 7.0E-5, -1.0E-4
0.0048, 0.0010, 0.0010, 0.012, -7.0E-5, -1.0E-4
-0.0046, 0.0, 0.012, -0.011, 1.3E-4, 1.0E-4
0.0060, 0.0011, 0.0060, 0.016, 2.0E-5, -1.0E-4
0.0049, -6.0E-4, 0.0050, 0.011, -2.0E-5, -1.0E-4
-0.0026, 2.0E-4, 0.0080, -0.012, 1.2E-4, 1.0E-4
0.0042, 0.0011, 0.021, -0.0060, -1.0E-5, -1.0E-4
-0.0044, -0.0017, -0.0020, -0.028, 1.3E-4, 1.0E-4
0.0087, 0.0044, 0.0030, -0.017, 1.8E-4, -2.0E-4
0.0055, 4.0E-4, 0.0090, 0.017, -5.0E-5, -2.0E-4
0.0090, 0.0011, 0.011, -0.023, 1.8E-4, -1.0E-4
-0.0098, -0.0012, 0.0090, 0.0080, -4.0E-4, 4.0E-4
-0.0107, -5.0E-4, 0.0070, -0.013, 1.2E-4, 2.0E-4
-0.0061, 0.0023, 0.0080, 0.0040, -1.6E-4, 1.0E-4
0.0106, -0.0045, 0.017, 0.0050, 8.0E-5, -1.0E-4
0.0039, -0.0010, 0.011, 0.013, -1.7E-4, -3.0E-4
-0.0056, -6.0E-4, 0.0060, -0.028, 2.6E-4, 1.0E-4
0.0073, -6.0E-4, 0.0020, -0.0050, 1.1E-4, -1.0E-4
0.0062, 0.0048, 0.0030, 0.013, -9.0E-5, -1.0E-4
-0.0063, -0.0015, 0.014, 0.0050, -5.0E-5, 1.0E-4
0.0050, 9.0E-4, 0.0040, -0.0040, 1.9E-4, -1.0E-4
0.0065, -0.0021, 0.0050, 0.04, -1.5E-4, -1.0E-4
0.0038, -5.0E-4, -0.0010, -0.0070, 1.7E-4, -2.0E-4
0.0019, 0.0016, 0.0070, 0.011, 9.0E-5, -3.0E-4
0.0043, 0.0021, 0.01, -0.013, 2.0E-5, 1.0E-4
-0.0035, 0.0023, 0.02, 0.023, -1.0E-4, 1.0E-4
0.0051, 0.0014, 0.01, 0.0040, 1.5E-4, -2.0E-4
-0.0093, 0.0026, 0.018, 0.014, -1.4E-4, 2.0E-4
0.0059, 0.0027, 0.01, 0.011, -4.0E-5, -1.0E-4
-0.0141, 1.0E-4, 0.011, -0.0010, -3.0E-4, 5.0E-4
0.0101, 0.0064, 0.011, -0.027, 1.2E-4, -2.0E-4
-0.0067, 0.0038, 0.011, -0.011, 3.0E-5, 1.0E-4
-0.0066, 7.0E-4, 0.011, 0.01, -3.0E-4, 6.0E-4
0.0043, 7.0E-4, 0.0030, 0.0050, 2.0E-4, -2.0E-4
-0.0039, 0.0012, 0.01, 0.016, -5.0E-5, -1.0E-4
0.0047, 0.0011, 0.0050, 0.021, -4.0E-5, -1.0E-4
0.0058, 0.0016, 0.0090, -0.0070, 3.3E-4, -4.0E-4
0.0075, 0.0042, 0.01, 0.027, -1.9E-4, -1.0E-4
-0.0062, 0.0033, 0.013, 0.029, -1.0E-4, -3.0E-4
-0.0042, 0.0038, 0.016, 0.019, -3.1E-4, 1.0E-4
-0.0089, 9.0E-4, 0.017, 0.0040, -1.9E-4, 4.0E-4
-0.0051, 0.0010, 0.015, -0.014, 3.1E-4, 1.0E-4
